Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064469,Box,Foger BIT 35k Puffs Disposable 5ct (PASSION KIWI),Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,52.50,Illinois,6971824064476,Box,Foger BIT 35k Puffs Disposable 5ct (BANANA TAFFY F,Foger,,Foger,5.00,Box,0.00,52.50,1,0.00,52.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125438370,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (ORANGE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810164283252,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (STRAWBE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125438295,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (BLUE RA,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810164286185,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (PINK BE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125439971,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (WHITE P,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125438318,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (BLACKBE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810164281821,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (PINK &,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810164281784,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (STRAWBE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125438394,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (MIAMI M,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810164281807,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (STRAWBE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125438356,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (SOUR FC,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125438417,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (BLUE RA,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810164283214,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (BLUEBER,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Vapor Product,E-cigarettes,Not Applicable,57.00,Illinois,810125439933,Box,Geek Bar Pulse X 25k Puffs Disposable 5ct (BLACKBE,Geek Bar,,Geek Bar,5.00,Box,0.00,57.00,1,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,75.00,Illinois,739406441956,Box,Backwoods Twist Battery 1100Mah Display 30Ct,Backwoods,,Backwoods,30.00,Box,0.00,75.00,1,0.00,75.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,47.99,Illinois,850056139748,Box,Half Bak'd Delta-9 Sumo 10000Mg Gummies 2pk 30ct G,Half Bak'd,,Half Bak'd,30.00,Box,0.00,47.99,1,0.00,47.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
